id,gender,single/marries,age,age_group,Area_code,Area_name,Market_code,Market,Sub_market_code,Sub_market,Social_type_code,Social_type,SocioEconomic_code,SocioEconomic_type
1531,Female   ,Married,67,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1532,Male    ,Married,59,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1533,Female   ,Single,87,85+        ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1534,Female   ,Single,76,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1535,Female   ,Married,61,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1536,Male    ,Married,60,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1537,Female   ,Married,59,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1538,Female   ,Married,66,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1539,Female   ,Single,89,85+        ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1540,Female   ,Single,66,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1541,Female   ,Single,86,85+        ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1542,Male    ,Married,61,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1543,Female   ,Married,58,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1544,Female   ,Married,66,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1545,Female   ,Married,83,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1546,Female   ,Single,86,85+        ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1547,Female   ,Married,70,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,1,Low
1548,Male    ,Married,59,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1549,Female   ,Married,63,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1550,Male    ,Single,66,65-74      ,12,Hasharon-Shomron,9,General,2,General- Religious,9,General,2,Medium
1551,Male    ,Married,57,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1552,Female   ,Married,79,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1553,Female   ,Single,72,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1554,Male    ,Married,88,85+        ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1555,Female   ,Married,68,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1556,Female   ,Married,71,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1557,Male    ,Married,83,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1558,Female   ,Married,67,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1559,Female   ,Single,62,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1560,Male    ,Single,57,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1561,Male    ,Married,68,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1562,Male    ,Married,63,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1563,Female   ,Married,62,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1564,Male    ,Married,73,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1565,Female   ,Single,59,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1566,Male    ,Single,63,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1567,Female   ,Married,75,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1568,Female   ,Single,82,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1569,Male    ,Married,69,65-74      ,12,Hasharon-Shomron,9,General,2,General- Religious,9,General,2,Medium
1570,Female   ,Single,78,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1571,Male    ,Married,74,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1572,Male    ,Married,71,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1573,Female   ,Single,73,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1574,Female   ,Married,68,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1575,Male    ,Married,59,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1576,Female   ,Married,72,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1577,Female   ,Single,69,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1578,Female   ,Married,70,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1579,Male    ,Single,62,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1580,Male    ,Married,63,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,0,0
1581,Male    ,Married,71,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1582,Female   ,Single,62,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1583,Male    ,Married,81,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1584,Male    ,Married,78,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,1,Low
1585,Male    ,Married,69,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1586,Male    ,Married,67,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1587,Female   ,Single,77,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1588,Male    ,Married,68,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1589,Male    ,Single,67,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1590,Male    ,Married,66,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1591,Female   ,Single,79,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1592,Female   ,Single,78,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1593,Female   ,Married,57,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1594,Male    ,Married,65,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,1,Low
1595,Male    ,Married,82,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1596,Female   ,Single,60,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1597,Male    ,Married,79,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1598,Female   ,Married,57,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1599,Female   ,Single,82,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1600,Female   ,Single,58,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1601,Female   ,Single,82,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1602,Male    ,Married,70,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1603,Female   ,Married,44,35-44      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1604,Male    ,Married,62,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1605,Male    ,Married,42,35-44      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1606,Female   ,Single,81,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1607,Male    ,Single,60,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,1,Low
1608,Female   ,Single,84,75-84      ,12,Hasharon-Shomron,3,Immigrants,1,USSR,9,General,2,Medium
1609,Male    ,Single,55,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1610,Female   ,Single,85,85+        ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1611,Female   ,Single,79,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,1,Low
1612,Male    ,Married,48,45-54      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,1,Low
1613,Female   ,Single,58,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1614,Male    ,Married,58,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1615,Female   ,Married,51,45-54      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1616,Female   ,Married,61,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1617,Female   ,Married,60,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1618,Female   ,Single,65,65-74      ,12,Hasharon-Shomron,3,Immigrants,4,Other,9,General,2,Medium
1619,Female   ,Single,50,45-54      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1620,Male    ,Married,50,45-54      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1621,Male    ,Married,44,35-44      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1622,Male    ,Married,61,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1623,Female   ,Married,59,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1624,Female   ,Single,75,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1625,Male    ,Married,87,85+        ,12,Hasharon-Shomron,9,General,1,General - General,9,General,1,Low
1626,Female   ,Single,77,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1627,Male    ,Married,72,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,1,Low
1628,Female   ,Single,85,85+        ,12,Hasharon-Shomron,9,General,1,General - General,9,General,1,Low
1629,Female   ,Married,80,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1630,Female   ,Married,66,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,1,Low
1631,Male    ,Married,78,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1632,Male    ,Single,77,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1633,Male    ,Single,50,45-54      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,1,Low
1634,Female   ,Married,40,35-44      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,1,Low
1635,Male    ,Married,64,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1636,Female   ,Married,78,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1637,Female   ,Single,67,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,1,Low
1638,Male    ,Married,51,45-54      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1639,Male    ,Married,67,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1640,Female   ,Single,42,35-44      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,1,Low
1641,Female   ,Single,58,55-64      ,12,Hasharon-Shomron,3,Immigrants,2,Ethiopia,9,General,2,Medium
1642,Male    ,Married,62,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,1,Low
1643,Female   ,Single,81,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,1,Low
1644,Female   ,Single,86,85+        ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1645,Female   ,Married,71,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,1,Low
1646,Female   ,Single,72,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,1,Low
1647,Male    ,Married,61,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1648,Female   ,Single,62,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1649,Female   ,Married,42,35-44      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1650,Male    ,Single,62,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1651,Female   ,Single,81,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1652,Female   ,Married,58,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1653,Female   ,Married,52,45-54      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1654,Female   ,Single,79,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1655,Female   ,Married,62,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1656,Male    ,Single,62,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1657,Female   ,Single,67,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1658,Male    ,Married,61,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1659,Female   ,Single,75,75-84      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1660,Male    ,Married,61,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1661,Female   ,Single,72,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1662,Female   ,Single,74,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1663,Female   ,Married,64,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1664,Male    ,Married,69,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1665,Male    ,Married,69,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1666,Male    ,Married,65,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1667,Male    ,Married,62,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1668,Male    ,Married,61,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1669,Female   ,Single,62,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1670,Female   ,Single,64,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1671,Male    ,Married,71,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1672,Female   ,Single,62,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1673,Female   ,Married,69,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1674,Male    ,Married,70,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1675,Male    ,Married,61,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1676,Male    ,Married,76,75-84      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1677,Female   ,Married,59,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1678,Female   ,Married,67,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1679,Female   ,Single,72,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1680,Male    ,Married,67,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1681,Female   ,Married,66,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1682,Male    ,Married,59,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1683,Male    ,Married,65,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1684,Male    ,Married,74,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1685,Male    ,Married,68,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1686,Male    ,Married,63,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1687,Female   ,Married,60,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1688,Male    ,Married,74,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1689,Female   ,Single,70,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1690,Female   ,Married,59,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1691,Male    ,Married,59,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1692,Male    ,Single,64,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1693,Male    ,Married,73,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1694,Male    ,Single,41,35-44      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1695,Male    ,Married,41,35-44      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1696,Male    ,Married,40,35-44      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1697,Male    ,Single,39,35-44      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1698,Female   ,Married,39,35-44      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1699,Male    ,Married,54,45-54      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1700,Female   ,Married,59,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,1,Low
1701,Male    ,Married,57,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1702,Female   ,Single,75,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,1,Low
1703,Female   ,Married,61,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1704,Male    ,Married,92,85+        ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1705,Male    ,Married,74,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1706,Female   ,Single,62,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1707,Male    ,Married,86,85+        ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1708,Male    ,Married,57,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1709,Female   ,Single,83,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1710,Male    ,Married,57,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1711,Male    ,Single,77,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1712,Male    ,Married,56,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1713,Female   ,Single,75,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1714,Female   ,Married,68,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1715,Female   ,Married,60,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1716,Male    ,Single,87,85+        ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1717,Male    ,Married,84,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1718,Male    ,Married,79,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1719,Male    ,Married,80,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,1,Low
1720,Female   ,Married,65,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,2,Medium
1721,Female   ,Married,66,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1722,Male    ,Married,66,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1723,Male    ,Married,61,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1724,Female   ,Single,65,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1725,Male    ,Married,83,75-84      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1726,Male    ,Married,57,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1727,Male    ,Married,74,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1728,Female   ,Married,63,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1729,Male    ,Married,67,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1730,Male    ,Married,61,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1731,Female   ,Married,59,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1732,Female   ,Married,61,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1733,Female   ,Single,57,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1734,Male    ,Married,66,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1735,Male    ,Married,74,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1736,Female   ,Single,71,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1737,Male    ,Married,64,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1738,Female   ,Married,62,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1739,Female   ,Married,61,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1740,Male    ,Married,61,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1741,Female   ,Single,70,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1742,Female   ,Married,57,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1743,Male    ,Married,57,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1744,Male    ,Married,56,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1745,Female   ,Single,64,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1746,Male    ,Married,60,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1747,Female   ,Married,74,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1748,Female   ,Married,73,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1749,Female   ,Single,65,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1750,Female   ,Married,56,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1751,Male    ,Single,72,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1752,Male    ,Married,73,65-74      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1753,Female   ,Married,61,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1754,Female   ,Single,60,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1755,Female   ,Single,59,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1756,Male    ,Married,62,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1757,Female   ,Single,62,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1758,Female   ,Married,61,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1759,Female   ,Married,62,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,1,Low
1760,Female   ,Single,71,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1761,Male    ,Married,64,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1762,Female   ,Single,82,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1763,Female   ,Married,69,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1764,Male    ,Single,75,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1765,Female   ,Single,73,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1766,Male    ,Married,69,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1767,Male    ,Married,67,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1768,Female   ,Single,97,85+        ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1769,Male    ,Married,73,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1770,Female   ,Single,88,85+        ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1771,Female   ,Single,75,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1772,Male    ,Married,62,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1773,Male    ,Married,76,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1774,Male    ,Married,67,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1775,Female   ,Single,88,85+        ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1776,Male    ,Single,76,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1777,Female   ,Married,66,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1778,Male    ,Married,76,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1779,Female   ,Married,61,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1780,Male    ,Married,64,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1781,Male    ,Married,61,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1782,Male    ,Single,94,85+        ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1783,Male    ,Married,60,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1784,Female   ,Single,72,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1785,Female   ,Single,78,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1786,Female   ,Married,59,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1787,Female   ,Single,73,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1788,Female   ,Married,60,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1789,Male    ,Married,57,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1790,Female   ,Single,66,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1791,Female   ,Single,70,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1792,Female   ,Married,62,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
